lr,batch_size,num_layers,hidden_size,reduce_factor,test_loss
0.0001,128,8,2000,0.2,0.02709253877401352
0.0001,128,8,2000,0.4,0.006361811421811581
0.0001,128,8,2000,0.6,0.006311729550361633
0.0001,128,8,2000,0.8,0.006360527127981186
0.0001,128,8,2000,1.0,0.006259286310523748
0.0001,128,9,300,0.2,0.08972853422164917
0.0001,128,9,300,0.4,0.043456703424453735
0.0001,128,9,300,0.6,0.006625362206250429
0.0001,128,9,300,0.8,0.006723797880113125
0.0001,128,9,300,1.0,0.006533720530569553
0.0001,128,9,500,0.2,0.02125624753534794
0.0001,128,9,500,0.4,0.031447794288396835
0.0001,128,9,500,0.6,0.006454069633036852
0.0001,128,9,500,0.8,0.006499916780740023
0.0001,128,9,500,1.0,0.006426046136766672
0.0001,128,9,700,0.2,0.018447251990437508
0.0001,128,9,700,0.4,0.016998888924717903
0.0001,128,9,700,0.6,0.006363381631672382
0.0001,128,9,700,0.8,0.006371799390763044
0.0001,128,9,700,1.0,0.0063950116746127605
0.0001,128,9,1000,0.2,0.016964057460427284
0.0001,128,9,1000,0.4,0.009403351694345474
0.0001,128,9,1000,0.6,0.006428052205592394
0.0001,128,9,1000,0.8,0.0063813673332333565
0.0001,128,9,1000,1.0,0.006357950158417225
0.0001,128,9,1500,0.2,0.026471540331840515
0.0001,128,9,1500,0.4,0.006276800762861967
0.0001,128,9,1500,0.6,0.006150539498776197
0.0001,128,9,1500,0.8,0.006228358019143343
0.0001,128,9,1500,1.0,0.006169446278363466
0.0001,128,9,2000,0.2,0.01764972321689129
0.0001,128,9,2000,0.4,0.006208527367562056
0.0001,128,9,2000,0.6,0.006158759351819754
0.0001,128,9,2000,0.8,0.0063874004408717155
0.0001,128,9,2000,1.0,0.006232155952602625
0.0001,128,10,300,0.2,0.03630169853568077
0.0001,128,10,300,0.4,0.028056180104613304
0.0001,128,10,300,0.6,0.0065755220130085945
0.0001,128,10,300,0.8,0.006546592805534601
0.0001,128,10,300,1.0,0.0066766501404345036
0.0001,128,10,500,0.2,0.01739431545138359
0.0001,128,10,500,0.4,0.018846450373530388
0.0001,128,10,500,0.6,0.006418834440410137
0.0001,128,10,500,0.8,0.006397289223968983
0.0001,128,10,500,1.0,0.00654543237760663
0.0001,128,10,700,0.2,0.030846374109387398
0.0001,128,10,700,0.4,0.017622919753193855
0.0001,128,10,700,0.6,0.006390729919075966
0.0001,128,10,700,0.8,0.006527470890432596
0.0001,128,10,700,1.0,0.0064437477849423885
0.0001,128,10,1000,0.2,0.016987454146146774
0.0001,128,10,1000,0.4,0.018071942031383514
0.0001,128,10,1000,0.6,0.006334627512842417
0.0001,128,10,1000,0.8,0.006273949984461069
0.0001,128,10,1000,1.0,0.006368952337652445
0.0001,128,10,1500,0.2,0.03356442600488663
0.0001,128,10,1500,0.4,0.007390969432890415
0.0001,128,10,1500,0.6,0.006334033794701099
0.0001,128,10,1500,0.8,0.00623442092910409
0.0001,128,10,1500,1.0,0.006350645795464516
0.0001,128,10,2000,0.2,0.04118376970291138
0.0001,128,10,2000,0.4,0.025427281856536865
0.0001,128,10,2000,0.6,0.006353022996336222
0.0001,128,10,2000,0.8,0.006236328277736902
0.0001,128,10,2000,1.0,0.006206435617059469
0.0001,256,4,300,0.2,0.006600990891456604
0.0001,256,4,300,0.4,0.006517223082482815
0.0001,256,4,300,0.6,0.006543932482600212
0.0001,256,4,300,0.8,0.0065114619210362434
0.0001,256,4,300,1.0,0.006576328072696924
0.0001,256,4,500,0.2,0.0065118903294205666
0.0001,256,4,500,0.4,0.006439178250730038
0.0001,256,4,500,0.6,0.00645381910726428
0.0001,256,4,500,0.8,0.006473097484558821
0.0001,256,4,500,1.0,0.006586404517292976
0.0001,256,4,700,0.2,0.006344703491777182
0.0001,256,4,700,0.4,0.006406749598681927
0.0001,256,4,700,0.6,0.006483549252152443
0.0001,256,4,700,0.8,0.006476541981101036
0.0001,256,4,700,1.0,0.006421579979360104
0.0001,256,4,1000,0.2,0.006413123570382595
0.0001,256,4,1000,0.4,0.0064543928019702435
0.0001,256,4,1000,0.6,0.006325818132609129
0.0001,256,4,1000,0.8,0.006311296951025724
0.0001,256,4,1000,1.0,0.006483567412942648
0.0001,256,4,1500,0.2,0.006351827643811703
0.0001,256,4,1500,0.4,0.006363386753946543
0.0001,256,4,1500,0.6,0.006412544287741184
0.0001,256,4,1500,0.8,0.0064061908051371574
0.0001,256,4,1500,1.0,0.006360065191984177
0.0001,256,4,2000,0.2,0.006331114564090967
0.0001,256,4,2000,0.4,0.0063256630674004555
0.0001,256,4,2000,0.6,0.006342483684420586
0.0001,256,4,2000,0.8,0.006311451550573111
0.0001,256,4,2000,1.0,0.006329935509711504
0.0001,256,5,300,0.2,0.007300935219973326
0.0001,256,5,300,0.4,0.006580212153494358
0.0001,256,5,300,0.6,0.006545238196849823
0.0001,256,5,300,0.8,0.0065863062627613544
0.0001,256,5,300,1.0,0.006691337563097477
0.0001,256,5,500,0.2,0.0067212809808552265
0.0001,256,5,500,0.4,0.006384938955307007
0.0001,256,5,500,0.6,0.006455549970269203
0.0001,256,5,500,0.8,0.006550080608576536
0.0001,256,5,500,1.0,0.006502464413642883
0.0001,256,5,700,0.2,0.007715413346886635
0.0001,256,5,700,0.4,0.006381765939295292
0.0001,256,5,700,0.6,0.006420471705496311
0.0001,256,5,700,0.8,0.006431372836232185
0.0001,256,5,700,1.0,0.006422278471291065
0.0001,256,5,1000,0.2,0.006401831284165382
0.0001,256,5,1000,0.4,0.006350959651172161
0.0001,256,5,1000,0.6,0.006317782215774059
0.0001,256,5,1000,0.8,0.006376354023814201
0.0001,256,5,1000,1.0,0.006380303762853146
0.0001,256,5,1500,0.2,0.006265201605856419
0.0001,256,5,1500,0.4,0.006314072757959366
0.0001,256,5,1500,0.6,0.006233398802578449
0.0001,256,5,1500,0.8,0.006292806006968021
0.0001,256,5,1500,1.0,0.006434651557356119
0.0001,256,5,2000,0.2,0.006344790570437908
0.0001,256,5,2000,0.4,0.006312566809356213
0.0001,256,5,2000,0.6,0.006260226015001535
0.0001,256,5,2000,0.8,0.0062372395768761635
0.0001,256,5,2000,1.0,0.006330789066851139
0.0001,256,6,300,0.2,0.009476805105805397
0.0001,256,6,300,0.4,0.006606304552406073
0.0001,256,6,300,0.6,0.006480568088591099
0.0001,256,6,300,0.8,0.006628456059843302
0.0001,256,6,300,1.0,0.006657895166426897
0.0001,256,6,500,0.2,0.01704675704240799
0.0001,256,6,500,0.4,0.0064764986746013165
0.0001,256,6,500,0.6,0.006425281520932913
0.0001,256,6,500,0.8,0.006458791438490152
0.0001,256,6,500,1.0,0.006554595660418272
0.0001,256,6,700,0.2,0.007697747554630041
0.0001,256,6,700,0.4,0.00634387694299221
0.0001,256,6,700,0.6,0.006450120359659195
0.0001,256,6,700,0.8,0.006466961000114679
0.0001,256,6,700,1.0,0.0066477456130087376
0.0001,256,6,1000,0.2,0.006355628836899996
0.0001,256,6,1000,0.4,0.006323095876723528
0.0001,256,6,1000,0.6,0.006263853516429663
0.0001,256,6,1000,0.8,0.006410995498299599
0.0001,256,6,1000,1.0,0.006379792001098394
0.0001,256,6,1500,0.2,0.007785409688949585
0.0001,256,6,1500,0.4,0.006327571347355843
0.0001,256,6,1500,0.6,0.006253909785300493
0.0001,256,6,1500,0.8,0.006269519682973623
0.0001,256,6,1500,1.0,0.006348556373268366
0.0001,256,6,2000,0.2,0.018694447353482246
0.0001,256,6,2000,0.4,0.006283227354288101
0.0001,256,6,2000,0.6,0.006303043104708195
0.0001,256,6,2000,0.8,0.006200428586453199
0.0001,256,6,2000,1.0,0.006253708619624376
0.0001,256,7,300,0.2,0.007027589250355959
0.0001,256,7,300,0.4,0.006805832032114267
0.0001,256,7,300,0.6,0.006700538564473391
0.0001,256,7,300,0.8,0.006540803238749504
0.0001,256,7,300,1.0,0.006678306497633457
0.0001,256,7,500,0.2,0.009938549250364304
0.0001,256,7,500,0.4,0.006381068378686905
0.0001,256,7,500,0.6,0.006634178105741739
0.0001,256,7,500,0.8,0.006420008838176727
0.0001,256,7,500,1.0,0.006590161472558975
0.0001,256,7,700,0.2,0.007499920669943094
0.0001,256,7,700,0.4,0.006615529768168926
0.0001,256,7,700,0.6,0.006292100064456463
0.0001,256,7,700,0.8,0.0063262637704610825
0.0001,256,7,700,1.0,0.006327018607407808
0.0001,256,7,1000,0.2,0.01791992224752903
0.0001,256,7,1000,0.4,0.00637196097522974
0.0001,256,7,1000,0.6,0.0063907611183822155
0.0001,256,7,1000,0.8,0.006425878033041954
0.0001,256,7,1000,1.0,0.006321200169622898
0.0001,256,7,1500,0.2,0.009626657702028751
0.0001,256,7,1500,0.4,0.006321271415799856
0.0001,256,7,1500,0.6,0.006186048965901136
0.0001,256,7,1500,0.8,0.006408166140317917
0.0001,256,7,1500,1.0,0.006276329047977924
0.0001,256,7,2000,0.2,0.00806142296642065
0.0001,256,7,2000,0.4,0.006212156265974045
0.0001,256,7,2000,0.6,0.006244410760700703
0.0001,256,7,2000,0.8,0.006239865440875292
0.0001,256,7,2000,1.0,0.006119136698544025
0.0001,256,8,300,0.2,0.024061383679509163
0.0001,256,8,300,0.4,0.006868394091725349
0.0001,256,8,300,0.6,0.0065457201562821865
0.0001,256,8,300,0.8,0.006504487246274948
0.0001,256,8,300,1.0,0.006629058625549078
0.0001,256,8,500,0.2,0.007006507832556963
0.0001,256,8,500,0.4,0.0064368355087935925
0.0001,256,8,500,0.6,0.00633546058088541
0.0001,256,8,500,0.8,0.006540646776556969
0.0001,256,8,500,1.0,0.006583340931683779
0.0001,256,8,700,0.2,0.06261716783046722
0.0001,256,8,700,0.4,0.008077113889157772
0.0001,256,8,700,0.6,0.006206037010997534
0.0001,256,8,700,0.8,0.006420725490897894
0.0001,256,8,700,1.0,0.0064664725214242935
0.0001,256,8,1000,0.2,0.04303070902824402
0.0001,256,8,1000,0.4,0.0067298924550414085
0.0001,256,8,1000,0.6,0.006416273768991232
0.0001,256,8,1000,0.8,0.006360189523547888
0.0001,256,8,1000,1.0,0.00622361758723855
0.0001,256,8,1500,0.2,0.017351649701595306
0.0001,256,8,1500,0.4,0.006326407194137573
0.0001,256,8,1500,0.6,0.0063142189756035805
0.0001,256,8,1500,0.8,0.0062406426295638084
0.0001,256,8,1500,1.0,0.006376160308718681
0.0001,256,8,2000,0.2,0.04036447033286095
0.0001,256,8,2000,0.4,0.00629951199516654
0.0001,256,8,2000,0.6,0.0062370034866034985
0.0001,256,8,2000,0.8,0.006264678668230772
0.0001,256,8,2000,1.0,0.006273748818784952
0.0001,256,9,300,0.2,0.04438936337828636
0.0001,256,9,300,0.4,0.02360009215772152
0.0001,256,9,300,0.6,0.006612007040530443
0.0001,256,9,300,0.8,0.0066842930391430855
0.0001,256,9,300,1.0,0.006551199592649937
0.0001,256,9,500,0.2,0.022500701248645782
0.0001,256,9,500,0.4,0.007951611652970314
0.0001,256,9,500,0.6,0.006372891832143068
0.0001,256,9,500,0.8,0.006534869316965342
0.0001,256,9,500,1.0,0.00650819344446063
0.0001,256,9,700,0.2,0.01877257227897644
0.0001,256,9,700,0.4,0.009929433465003967
0.0001,256,9,700,0.6,0.006472093053162098
0.0001,256,9,700,0.8,0.006430544890463352
0.0001,256,9,700,1.0,0.006360746454447508
0.0001,256,9,1000,0.2,0.057177867740392685
0.0001,256,9,1000,0.4,0.01277707889676094
0.0001,256,9,1000,0.6,0.006485029589384794
0.0001,256,9,1000,0.8,0.006347828544676304
0.0001,256,9,1000,1.0,0.006519847083836794
0.0001,256,9,1500,0.2,0.08423157036304474
0.0001,256,9,1500,0.4,0.006388428155332804
0.0001,256,9,1500,0.6,0.006209622602909803
0.0001,256,9,1500,0.8,0.006301846820861101
0.0001,256,9,1500,1.0,0.006365800742059946
0.0001,256,9,2000,0.2,0.03915959969162941
0.0001,256,9,2000,0.4,0.006527753081172705
0.0001,256,9,2000,0.6,0.006267112214118242
0.0001,256,9,2000,0.8,0.0061429692432284355
0.0001,256,9,2000,1.0,0.006378948222845793
0.0001,256,10,300,0.2,0.016964072361588478
0.0001,256,10,300,0.4,0.05329423025250435
0.0001,256,10,300,0.6,0.006536680739372969
0.0001,256,10,300,0.8,0.006638346705585718
0.0001,256,10,300,1.0,0.006480155047029257
0.0001,256,10,500,0.2,0.042518842965364456
0.0001,256,10,500,0.4,0.034538980573415756
0.0001,256,10,500,0.6,0.01728370599448681
0.0001,256,10,500,0.8,0.006514875218272209
0.0001,256,10,500,1.0,0.006497567985206842
0.0001,256,10,700,0.2,0.020800074562430382
0.0001,256,10,700,0.4,0.017667662352323532
0.0001,256,10,700,0.6,0.006463091354817152
0.0001,256,10,700,0.8,0.006373683921992779
0.0001,256,10,700,1.0,0.006390751339495182
0.0001,256,10,1000,0.2,0.027150990441441536
0.0001,256,10,1000,0.4,0.007873041555285454
0.0001,256,10,1000,0.6,0.0063362643122673035
0.0001,256,10,1000,0.8,0.006229020189493895
0.0001,256,10,1000,1.0,0.006379086058586836
0.0001,256,10,1500,0.2,0.05361223220825195
0.0001,256,10,1500,0.4,0.02309057116508484
0.0001,256,10,1500,0.6,0.006240900605916977
0.0001,256,10,1500,0.8,0.0063714925199747086
0.0001,256,10,1500,1.0,0.006267252378165722
0.0001,256,10,2000,0.2,0.025844141840934753
0.0001,256,10,2000,0.4,0.007975076325237751
0.0001,256,10,2000,0.6,0.006333448458462954
0.0001,256,10,2000,0.8,0.0061492654494941235
0.0001,256,10,2000,1.0,0.006257969420403242
0.0001,512,4,300,0.2,0.00802592933177948
0.0001,512,4,300,0.4,0.006840103305876255
0.0001,512,4,300,0.6,0.006755752954632044
0.0001,512,4,300,0.8,0.006553338374942541
0.0001,512,4,300,1.0,0.006768832914531231
0.0001,512,4,500,0.2,0.0066417730413377285
0.0001,512,4,500,0.4,0.0065467446111142635
0.0001,512,4,500,0.6,0.006497267168015242
0.0001,512,4,500,0.8,0.006569867487996817
0.0001,512,4,500,1.0,0.006496308371424675
0.0001,512,4,700,0.2,0.006454279646277428
0.0001,512,4,700,0.4,0.006394457537680864
0.0001,512,4,700,0.6,0.006416270509362221
0.0001,512,4,700,0.8,0.0063792080618441105
0.0001,512,4,700,1.0,0.006332714576274157
0.0001,512,4,1000,0.2,0.0063887694850564
0.0001,512,4,1000,0.4,0.00633528595790267
0.0001,512,4,1000,0.6,0.00637975987046957
0.0001,512,4,1000,0.8,0.0063569024205207825
0.0001,512,4,1000,1.0,0.006433185655623674
0.0001,512,4,1500,0.2,0.006314651574939489
0.0001,512,4,1500,0.4,0.006317844148725271
0.0001,512,4,1500,0.6,0.006334499455988407
0.0001,512,4,1500,0.8,0.00634790537878871
0.0001,512,4,1500,1.0,0.006397000513970852
0.0001,512,4,2000,0.2,0.0062650335021317005
0.0001,512,4,2000,0.4,0.006313069723546505
0.0001,512,4,2000,0.6,0.006300725974142551
0.0001,512,4,2000,0.8,0.006359742488712072
0.0001,512,4,2000,1.0,0.006334212142974138
0.0001,512,5,300,0.2,0.024260126054286957
0.0001,512,5,300,0.4,0.006963805295526981
0.0001,512,5,300,0.6,0.006587171461433172
0.0001,512,5,300,0.8,0.006601748056709766
0.0001,512,5,300,1.0,0.006528130732476711
0.0001,512,5,500,0.2,0.006763129960745573
0.0001,512,5,500,0.4,0.006500377785414457
0.0001,512,5,500,0.6,0.0065572005696594715
0.0001,512,5,500,0.8,0.006483633536845446
0.0001,512,5,500,1.0,0.006421941798180342
0.0001,512,5,700,0.2,0.006492786109447479
0.0001,512,5,700,0.4,0.00648491969332099
0.0001,512,5,700,0.6,0.0063613965176045895
0.0001,512,5,700,0.8,0.006386496126651764
0.0001,512,5,700,1.0,0.0064107151702046394
0.0001,512,5,1000,0.2,0.006541474722325802
0.0001,512,5,1000,0.4,0.006353667005896568
0.0001,512,5,1000,0.6,0.006314034573733807
0.0001,512,5,1000,0.8,0.006449165288358927
0.0001,512,5,1000,1.0,0.0064381263218820095
0.0001,512,5,1500,0.2,0.006331189535558224
0.0001,512,5,1500,0.4,0.0062614306807518005
0.0001,512,5,1500,0.6,0.0063179852440953255
0.0001,512,5,1500,0.8,0.006345854140818119
0.0001,512,5,1500,1.0,0.006338923238217831
0.0001,512,5,2000,0.2,0.006345953326672316
0.0001,512,5,2000,0.4,0.006250492762774229
0.0001,512,5,2000,0.6,0.006254189647734165
0.0001,512,5,2000,0.8,0.006220370996743441
0.0001,512,5,2000,1.0,0.006368287838995457
0.0001,512,6,300,0.2,0.014894443564116955
0.0001,512,6,300,0.4,0.007368359714746475
0.0001,512,6,300,0.6,0.006659367587417364
0.0001,512,6,300,0.8,0.006553678307682276
0.0001,512,6,300,1.0,0.006544138304889202
0.0001,512,6,500,0.2,0.014558748342096806
0.0001,512,6,500,0.4,0.006407227832823992
0.0001,512,6,500,0.6,0.006512416061013937
0.0001,512,6,500,0.8,0.006514803506433964
0.0001,512,6,500,1.0,0.00655239075422287
0.0001,512,6,700,0.2,0.007311476860195398
0.0001,512,6,700,0.4,0.006401450373232365
0.0001,512,6,700,0.6,0.006334894802421331
0.0001,512,6,700,0.8,0.006400482263416052
0.0001,512,6,700,1.0,0.006434430368244648
0.0001,512,6,1000,0.2,0.007078500464558601
0.0001,512,6,1000,0.4,0.006358552724123001
0.0001,512,6,1000,0.6,0.006350930314511061
0.0001,512,6,1000,0.8,0.006352202035486698
0.0001,512,6,1000,1.0,0.0063684298656880856
0.0001,512,6,1500,0.2,0.006451878231018782
0.0001,512,6,1500,0.4,0.0062467362731695175
0.0001,512,6,1500,0.6,0.006310979835689068
0.0001,512,6,1500,0.8,0.006291265599429607
0.0001,512,6,1500,1.0,0.006213537883013487
0.0001,512,6,2000,0.2,0.006273043341934681
0.0001,512,6,2000,0.4,0.006255835294723511
0.0001,512,6,2000,0.6,0.006225804798305035
0.0001,512,6,2000,0.8,0.00620072428137064
0.0001,512,6,2000,1.0,0.006342632696032524
0.0001,512,7,300,0.2,0.012649153359234333
0.0001,512,7,300,0.4,0.012442137114703655
0.0001,512,7,300,0.6,0.0066932812333106995
0.0001,512,7,300,0.8,0.0065762633457779884
0.0001,512,7,300,1.0,0.006609240546822548
0.0001,512,7,500,0.2,0.03476483374834061
0.0001,512,7,500,0.4,0.006576289888471365
0.0001,512,7,500,0.6,0.006440095137804747
0.0001,512,7,500,0.8,0.00643246341496706
0.0001,512,7,500,1.0,0.006449559237807989
0.0001,512,7,700,0.2,0.0075559369288384914
0.0001,512,7,700,0.4,0.006365414708852768
0.0001,512,7,700,0.6,0.00639767199754715
0.0001,512,7,700,0.8,0.006321151740849018
0.0001,512,7,700,1.0,0.006335028912872076
0.0001,512,7,1000,0.2,0.01876222901046276
0.0001,512,7,1000,0.4,0.006320885382592678
0.0001,512,7,1000,0.6,0.006293782964348793
0.0001,512,7,1000,0.8,0.006352553144097328
0.0001,512,7,1000,1.0,0.006302584894001484
0.0001,512,7,1500,0.2,0.006392223294824362
0.0001,512,7,1500,0.4,0.006276959553360939
0.0001,512,7,1500,0.6,0.006191953085362911
0.0001,512,7,1500,0.8,0.006214559078216553
0.0001,512,7,1500,1.0,0.006371476221829653
0.0001,512,7,2000,0.2,0.058858633041381836
0.0001,512,7,2000,0.4,0.0062003107741475105
0.0001,512,7,2000,0.6,0.006276939995586872
0.0001,512,7,2000,0.8,0.006286726798862219
0.0001,512,7,2000,1.0,0.006264453753829002
0.0001,512,8,300,0.2,0.020817898213863373
0.0001,512,8,300,0.4,0.00906305480748415
0.0001,512,8,300,0.6,0.006683311425149441
0.0001,512,8,300,0.8,0.006546597927808762
0.0001,512,8,300,1.0,0.006621541455388069
0.0001,512,8,500,0.2,0.015029065310955048
0.0001,512,8,500,0.4,0.01899620145559311
0.0001,512,8,500,0.6,0.006453170906752348
0.0001,512,8,500,0.8,0.00645807757973671
0.0001,512,8,500,1.0,0.006500626914203167
0.0001,512,8,700,0.2,0.02157110907137394
0.0001,512,8,700,0.4,0.008184878155589104
0.0001,512,8,700,0.6,0.006354784592986107
0.0001,512,8,700,0.8,0.006306903902441263
0.0001,512,8,700,1.0,0.0065610213205218315
0.0001,512,8,1000,0.2,0.020264627411961555
0.0001,512,8,1000,0.4,0.007704962510615587
0.0001,512,8,1000,0.6,0.006314786151051521
0.0001,512,8,1000,0.8,0.006296830251812935
0.0001,512,8,1000,1.0,0.006400414742529392
0.0001,512,8,1500,0.2,0.05442849546670914
0.0001,512,8,1500,0.4,0.006537790410220623
0.0001,512,8,1500,0.6,0.006288661155849695
0.0001,512,8,1500,0.8,0.006253093481063843
0.0001,512,8,1500,1.0,0.00622277706861496
0.0001,512,8,2000,0.2,0.01697465404868126
0.0001,512,8,2000,0.4,0.006336156278848648
0.0001,512,8,2000,0.6,0.006250510923564434
0.0001,512,8,2000,0.8,0.006322885397821665
0.0001,512,8,2000,1.0,0.006186754908412695
0.0001,512,9,300,0.2,0.01739577390253544
0.0001,512,9,300,0.4,0.03124195896089077
0.0001,512,9,300,0.6,0.006926108151674271
0.0001,512,9,300,0.8,0.006652088835835457
0.0001,512,9,300,1.0,0.006632163189351559
0.0001,512,9,500,0.2,0.05997755005955696
0.0001,512,9,500,0.4,0.007900001481175423
0.0001,512,9,500,0.6,0.006405645981431007
0.0001,512,9,500,0.8,0.006481957156211138
0.0001,512,9,500,1.0,0.006653635762631893
0.0001,512,9,700,0.2,0.03720448166131973
0.0001,512,9,700,0.4,0.022286441177129745
0.0001,512,9,700,0.6,0.006476943381130695
0.0001,512,9,700,0.8,0.0062416852451860905
0.0001,512,9,700,1.0,0.006448926404118538
0.0001,512,9,1000,0.2,0.01871304027736187
0.0001,512,9,1000,0.4,0.007967852987349033
0.0001,512,9,1000,0.6,0.006275429390370846
0.0001,512,9,1000,0.8,0.006314501166343689
0.0001,512,9,1000,1.0,0.006310243625193834
0.0001,512,9,1500,0.2,0.05784750357270241
0.0001,512,9,1500,0.4,0.014841469004750252
0.0001,512,9,1500,0.6,0.006295793689787388
0.0001,512,9,1500,0.8,0.006283349357545376
0.0001,512,9,1500,1.0,0.006262561306357384
0.0001,512,9,2000,0.2,0.03507327288389206
0.0001,512,9,2000,0.4,0.009124853648245335
0.0001,512,9,2000,0.6,0.006231095641851425
0.0001,512,9,2000,0.8,0.0063087353482842445
0.0001,512,9,2000,1.0,0.006304794456809759
0.0001,512,10,300,0.2,0.03346667066216469
0.0001,512,10,300,0.4,0.017772886902093887
0.0001,512,10,300,0.6,0.006970776244997978
0.0001,512,10,300,0.8,0.006518699694424868
0.0001,512,10,300,1.0,0.006638960912823677
0.0001,512,10,500,0.2,0.03231389448046684
0.0001,512,10,500,0.4,0.03465181961655617
0.0001,512,10,500,0.6,0.006452165078371763
0.0001,512,10,500,0.8,0.006480101030319929
0.0001,512,10,500,1.0,0.0064996653236448765
0.0001,512,10,700,0.2,0.027662940323352814
0.0001,512,10,700,0.4,0.009715491905808449
0.0001,512,10,700,0.6,0.006509751547127962
0.0001,512,10,700,0.8,0.00640892144292593
0.0001,512,10,700,1.0,0.006421369034796953
0.0001,512,10,1000,0.2,0.01909189671278
0.0001,512,10,1000,0.4,0.01946409046649933
0.0001,512,10,1000,0.6,0.006255357526242733
0.0001,512,10,1000,0.8,0.006347945425659418
0.0001,512,10,1000,1.0,0.006194960791617632
0.0001,512,10,1500,0.2,0.06425028294324875
0.0001,512,10,1500,0.4,0.04239220544695854
0.0001,512,10,1500,0.6,0.006270511541515589
0.0001,512,10,1500,0.8,0.006204365286976099
0.0001,512,10,1500,1.0,0.006233580410480499
0.0001,512,10,2000,0.2,0.026436498388648033
0.0001,512,10,2000,0.4,0.006690821144729853
0.0001,512,10,2000,0.6,0.006212479900568724
0.0001,512,10,2000,0.8,0.006169575732201338
0.0001,512,10,2000,1.0,0.006310952361673117
0.0005,32,4,300,0.2,0.006568534299731255
0.0005,32,4,300,0.4,0.00645953044295311
0.0005,32,4,300,0.6,0.006492546759545803
0.0005,32,4,300,0.8,0.006668491289019585
0.0005,32,4,300,1.0,0.0064608012326061726
0.0005,32,4,500,0.2,0.006597074214369059
0.0005,32,4,500,0.4,0.006431980058550835
0.0005,32,4,500,0.6,0.006488509010523558
0.0005,32,4,500,0.8,0.006578194908797741
0.0005,32,4,500,1.0,0.006439237389713526
0.0005,32,4,700,0.2,0.006427336484193802
0.0005,32,4,700,0.4,0.006701935548335314
0.0005,32,4,700,0.6,0.0064199576154351234
0.0005,32,4,700,0.8,0.0063816821202635765
0.0005,32,4,700,1.0,0.006565308663994074
0.0005,32,4,1000,0.2,0.006509578786790371
0.0005,32,4,1000,0.4,0.006496586836874485
0.0005,32,4,1000,0.6,0.0065229833126068115
0.0005,32,4,1000,0.8,0.006284322123974562
0.0005,32,4,1000,1.0,0.00635432917624712
0.0005,32,4,1500,0.2,0.0065079969353973866
0.0005,32,4,1500,0.4,0.006482874508947134
0.0005,32,4,1500,0.6,0.0063460879027843475
0.0005,32,4,1500,0.8,0.006339933257550001
0.0005,32,4,1500,1.0,0.006315445527434349
0.0005,32,4,2000,0.2,0.006423057522624731
0.0005,32,4,2000,0.4,0.00622266111895442
0.0005,32,4,2000,0.6,0.006435961462557316
0.0005,32,4,2000,0.8,0.006426765583455563
0.0005,32,4,2000,1.0,0.00658554770052433
0.0005,32,5,300,0.2,0.006557099521160126
0.0005,32,5,300,0.4,0.006796715315431356
0.0005,32,5,300,0.6,0.006571823265403509
0.0005,32,5,300,0.8,0.006569290068000555
0.0005,32,5,300,1.0,0.006556865759193897
0.0005,32,5,500,0.2,0.01697181537747383
0.0005,32,5,500,0.4,0.006521068513393402
0.0005,32,5,500,0.6,0.006351667921990156
0.0005,32,5,500,0.8,0.006433481350541115
0.0005,32,5,500,1.0,0.006485605612397194
0.0005,32,5,700,0.2,0.0065259914845228195
0.0005,32,5,700,0.4,0.0065115662291646
0.0005,32,5,700,0.6,0.006565360818058252
0.0005,32,5,700,0.8,0.006364363711327314
0.0005,32,5,700,1.0,0.00637112557888031
0.0005,32,5,1000,0.2,0.006516169290989637
0.0005,32,5,1000,0.4,0.006421183235943317
0.0005,32,5,1000,0.6,0.006262385752052069
0.0005,32,5,1000,0.8,0.0063349176198244095
0.0005,32,5,1000,1.0,0.006354442331939936
0.0005,32,5,1500,0.2,0.006422735750675201
0.0005,32,5,1500,0.4,0.006325301248580217
0.0005,32,5,1500,0.6,0.00621039466932416
0.0005,32,5,1500,0.8,0.006374988704919815
0.0005,32,5,1500,1.0,0.006456458475440741
0.0005,32,5,2000,0.2,0.006442066747695208
0.0005,32,5,2000,0.4,0.006420158315449953
0.0005,32,5,2000,0.6,0.006378501653671265
0.0005,32,5,2000,0.8,0.0063332864083349705
0.0005,32,5,2000,1.0,0.006239547859877348
0.0005,32,6,300,0.2,0.016964096575975418
0.0005,32,6,300,0.4,0.00642249034717679
0.0005,32,6,300,0.6,0.006726657971739769
0.0005,32,6,300,0.8,0.006413013208657503
0.0005,32,6,300,1.0,0.006490052677690983
0.0005,32,6,500,0.2,0.006394220981746912
0.0005,32,6,500,0.4,0.006439556833356619
0.0005,32,6,500,0.6,0.006349487695842981
0.0005,32,6,500,0.8,0.0065232315100729465
0.0005,32,6,500,1.0,0.006303928326815367
0.0005,32,6,700,0.2,0.006961993873119354
0.0005,32,6,700,0.4,0.006328671704977751
0.0005,32,6,700,0.6,0.006336179096251726
0.0005,32,6,700,0.8,0.006586669944226742
0.0005,32,6,700,1.0,0.006475205533206463
0.0005,32,6,1000,0.2,0.006938878446817398
0.0005,32,6,1000,0.4,0.006472967565059662
0.0005,32,6,1000,0.6,0.006477164104580879
0.0005,32,6,1000,0.8,0.006360142957419157
0.0005,32,6,1000,1.0,0.006510665640234947
0.0005,32,6,1500,0.2,0.016971280798316002
0.0005,32,6,1500,0.4,0.006371426861733198
